eventid,iyear,imonth,iday,country,country_txt,gname,nkill,nwound,short_country_label,country_code
201204290009,2012,4,29,95,Iraq,Unknown,1,3,IZ,191
201204290010,2012,4,29,95,Iraq,Unknown,0,1,IZ,191
201204290011,2012,4,29,95,Iraq,Unknown,0,1,IZ,191
201204300011,2012,4,30,95,Iraq,Unknown,0,3,IZ,191
201204300012,2012,4,30,95,Iraq,Unknown,0,1,IZ,191
201204300014,2012,4,30,95,Iraq,Unknown,1,2,IZ,191
201204300019,2012,4,30,95,Iraq,Unknown,0,12,IZ,191
201204300022,2012,4,30,95,Iraq,Unknown,4,0,IZ,191
201205010011,2012,5,1,95,Iraq,Unknown,1,0,IZ,191
201205020037,2012,5,2,95,Iraq,Unknown,0,3,IZ,191
201205020038,2012,5,2,95,Iraq,Unknown,0,5,IZ,191
201205020039,2012,5,2,95,Iraq,Unknown,0,1,IZ,191
201205020040,2012,5,2,95,Iraq,Al-Qa`ida in Iraq,1,6,IZ,191
201205040016,2012,5,4,95,Iraq,Unknown,1,0,IZ,191
201205040017,2012,5,4,95,Iraq,Unknown,1,4,IZ,191
201205050013,2012,5,5,95,Iraq,Unknown,1,1,IZ,191
201205050014,2012,5,5,95,Iraq,Unknown,1,1,IZ,191
201205070006,2012,5,7,95,Iraq,Unknown,2,9,IZ,191
201205070007,2012,5,7,95,Iraq,Unknown,2,4,IZ,191
201205070008,2012,5,7,95,Iraq,Unknown,0,3.5,IZ,191
201205070009,2012,5,7,95,Iraq,Unknown,0,3.5,IZ,191
201205080017,2012,5,8,95,Iraq,Unknown,2,8,IZ,191
201205080019,2012,5,8,95,Iraq,Unknown,1,0,IZ,191
201205090007,2012,5,9,95,Iraq,Unknown,2,0,IZ,191
201205090008,2012,5,9,95,Iraq,Unknown,3,5,IZ,191
201205090011,2012,5,9,95,Iraq,Unknown,3,8,IZ,191
201205090014,2012,5,9,95,Iraq,Unknown,2,1,IZ,191
201205130003,2012,5,13,95,Iraq,Unknown,3,6,IZ,191
201205130004,2012,5,13,95,Iraq,Unknown,1,7,IZ,191
201205130005,2012,5,13,95,Iraq,Unknown,1,2,IZ,191
201205130006,2012,5,13,95,Iraq,Unknown,4,0,IZ,191
201205130007,2012,5,13,95,Iraq,Unknown,0,0,IZ,191
201205130008,2012,5,13,95,Iraq,Unknown,0,5,IZ,191
201205130009,2012,5,13,95,Iraq,Unknown,0,0,IZ,191
201205130010,2012,5,13,95,Iraq,Unknown,2,0,IZ,191
201205130026,2012,5,13,95,Iraq,Unknown,2,0,IZ,191
201205140001,2012,5,14,95,Iraq,Unknown,0,0,IZ,191
201205140016,2012,5,14,95,Iraq,Unknown,2,5,IZ,191
201205140017,2012,5,14,95,Iraq,Unknown,0,5,IZ,191
201205140018,2012,5,14,95,Iraq,Unknown,0,5,IZ,191
201205140019,2012,5,14,95,Iraq,Unknown,0,0,IZ,191
201205140020,2012,5,14,95,Iraq,Unknown,0,0,IZ,191
201205140021,2012,5,14,95,Iraq,Unknown,0,0,IZ,191
201205140022,2012,5,14,95,Iraq,Unknown,1,30,IZ,191
201205140023,2012,5,14,95,Iraq,Unknown,1,0,IZ,191
201205140027,2012,5,14,95,Iraq,Unknown,2,3,IZ,191
201205150009,2012,5,15,95,Iraq,Unknown,6,15,IZ,191
201205150010,2012,5,15,95,Iraq,Unknown,2,0,IZ,191
201205150023,2012,5,15,95,Iraq,Unknown,1,0,IZ,191
201205160015,2012,5,16,95,Iraq,Unknown,0,4,IZ,191
201205160016,2012,5,16,95,Iraq,Unknown,0,1,IZ,191
201205160017,2012,5,16,95,Iraq,Unknown,0,3,IZ,191
201205160028,2012,5,16,95,Iraq,Unknown,0,1,IZ,191
201205170007,2012,5,17,95,Iraq,Unknown,0,0,IZ,191
201205170012,2012,5,17,95,Iraq,Unknown,1,0,IZ,191
201205170013,2012,5,17,95,Iraq,Unknown,0,17,IZ,191
201205170019,2012,5,17,95,Iraq,Unknown,2,0,IZ,191
201205180001,2012,5,17,95,Iraq,Unknown,3,10,IZ,191
201205180002,2012,5,18,95,Iraq,Unknown,5,30,IZ,191
201205180004,2012,5,18,95,Iraq,Unknown,5,0,IZ,191
201205190025,2012,5,19,95,Iraq,Unknown,2,3,IZ,191
201205200012,2012,5,20,95,Iraq,Unknown,0,0,IZ,191
201205200014,2012,5,20,95,Iraq,Unknown,1,0,IZ,191
201205200015,2012,5,20,95,Iraq,Unknown,0,2,IZ,191
201205200016,2012,5,20,95,Iraq,Unknown,1,3,IZ,191
201205210001,2012,5,21,95,Iraq,Unknown,3,3,IZ,191
201205210009,2012,5,21,95,Iraq,Unknown,1,0,IZ,191
201205210010,2012,5,21,95,Iraq,Unknown,0,5,IZ,191
201205210011,2012,5,21,95,Iraq,Unknown,0,3,IZ,191
201205210012,2012,5,21,95,Iraq,Unknown,0,2,IZ,191
201205210013,2012,5,21,95,Iraq,Unknown,0,2,IZ,191
201205210014,2012,5,21,95,Iraq,Unknown,1,3,IZ,191
201205210015,2012,5,21,95,Iraq,Unknown,1,1,IZ,191
201205210016,2012,5,21,95,Iraq,Unknown,0.34,0.67,IZ,191
201205210017,2012,5,21,95,Iraq,Unknown,0.33,0.67,IZ,191
201205210018,2012,5,21,95,Iraq,Unknown,0.33,0.66,IZ,191
201205210022,2012,5,21,95,Iraq,Unknown,3,0,IZ,191
201205210023,2012,5,21,95,Iraq,Unknown,2,1,IZ,191
201205210024,2012,5,21,95,Iraq,Unknown,0,4,IZ,191
201205220014,2012,5,22,95,Iraq,Unknown,3,2,IZ,191
201205220015,2012,5,22,95,Iraq,Unknown,3,3,IZ,191
201205220016,2012,5,22,95,Iraq,Unknown,1,2,IZ,191
201205220017,2012,5,22,95,Iraq,Unknown,1,2,IZ,191
201205220018,2012,5,22,95,Iraq,Unknown,0,0,IZ,191
201205230012,2012,5,23,95,Iraq,Unknown,2,7,IZ,191
201205230013,2012,5,23,95,Iraq,Unknown,0,3,IZ,191
201205230016,2012,5,23,95,Iraq,Unknown,3,7,IZ,191
201205230017,2012,5,23,95,Iraq,Unknown,0,4,IZ,191
201205230018,2012,5,23,95,Iraq,Unknown,0,4,IZ,191
201205230019,2012,5,23,95,Iraq,Unknown,0,1,IZ,191
201205230020,2012,5,23,95,Iraq,Unknown,0,7,IZ,191
201205230021,2012,5,23,95,Iraq,Unknown,1,2,IZ,191
201205230022,2012,5,23,95,Iraq,Unknown,0,4,IZ,191
201205240015,2012,5,24,95,Iraq,Unknown,1,4,IZ,191
201205240016,2012,5,24,95,Iraq,Unknown,0,1,IZ,191
201205260012,2012,5,26,95,Iraq,Unknown,3,0,IZ,191
201205260013,2012,5,26,95,Iraq,Unknown,2,1,IZ,191
201205260014,2012,5,26,95,Iraq,Unknown,0,2,IZ,191
201205260015,2012,5,26,95,Iraq,Unknown,0,1,IZ,191
201205260017,2012,5,26,95,Iraq,Unknown,0,1,IZ,191
201205260018,2012,5,26,95,Iraq,Unknown,0,0,IZ,191
201205270008,2012,5,27,95,Iraq,Unknown,0,24,IZ,191
201205290013,2012,5,29,95,Iraq,Unknown,1,2,IZ,191
201205290014,2012,5,29,95,Iraq,Unknown,1,1,IZ,191
201205290015,2012,5,29,95,Iraq,Unknown,0,1,IZ,191
201205290020,2012,5,29,95,Iraq,Unknown,1,1,IZ,191
201205300011,2012,5,30,95,Iraq,Unknown,1,2,IZ,191
201205310008,2012,5,31,95,Iraq,Unknown,2,0,IZ,191
201205310011,2012,5,31,95,Iraq,Unknown,11,36,IZ,191
201205310012,2012,5,31,95,Iraq,Unknown,1,4,IZ,191
201205310013,2012,5,31,95,Iraq,Unknown,2,7,IZ,191
201205310014,2012,5,31,95,Iraq,Unknown,1,4,IZ,191
201205310015,2012,5,31,95,Iraq,Unknown,0,4,IZ,191
201206010018,2012,6,1,95,Iraq,Unknown,1,3,IZ,191
201206010019,2012,6,1,95,Iraq,Unknown,1,0,IZ,191
201206010020,2012,6,1,95,Iraq,Unknown,1,0,IZ,191
201206010029,2012,6,1,95,Iraq,Unknown,1,0,IZ,191
201206010030,2012,6,1,95,Iraq,Unknown,1,2,IZ,191
201206010031,2012,6,1,95,Iraq,Unknown,0,3,IZ,191
201206020025,2012,6,2,95,Iraq,Unknown,0,3,IZ,191
201206030024,2012,6,3,95,Iraq,Unknown,2,0,IZ,191
201206040004,2012,6,4,95,Iraq,Al-Qa`ida in Iraq,26,65,IZ,191
201206040005,2012,6,4,95,Iraq,Unknown,0,0,IZ,191
201206060006,2012,6,6,95,Iraq,Unknown,0,3,IZ,191
201206070009,2012,6,7,95,Iraq,Unknown,3,0,IZ,191
201206070010,2012,6,7,95,Iraq,Unknown,1,0,IZ,191
201206070034,2012,6,7,95,Iraq,Unknown,2,0,IZ,191
201206070035,2012,6,7,95,Iraq,Unknown,1,3,IZ,191
201206070036,2012,6,7,95,Iraq,Unknown,1,0,IZ,191
201206080008,2012,6,8,95,Iraq,Unknown,1,0,IZ,191
201206080012,2012,6,8,95,Iraq,Unknown,2,3,IZ,191
201206080013,2012,6,8,95,Iraq,Unknown,1,2,IZ,191
201206090008,2012,6,9,95,Iraq,Unknown,0,0,IZ,191
201206090009,2012,6,9,95,Iraq,Unknown,0,0,IZ,191
201206090010,2012,6,9,95,Iraq,Unknown,0,0,IZ,191
201206100008,2012,6,10,95,Iraq,Muslim Fundamentalists,6,38,IZ,191
201206110038,2012,6,11,95,Iraq,Unknown,3,2,IZ,191
201206110039,2012,6,11,95,Iraq,Unknown,0,3,IZ,191
201206110040,2012,6,11,95,Iraq,Unknown,1,0,IZ,191
201206130006,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,20,38,IZ,191
201206130007,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,9,21,IZ,191
201206130008,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,7,20,IZ,191
201206130009,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,7,11,IZ,191
201206130010,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1,10,IZ,191
201206130011,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,3,0,IZ,191
201206130012,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0,14,IZ,191
201206130013,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1,5,IZ,191
201206130014,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1,5,IZ,191
201206130015,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0.75,2.75,IZ,191
201206130016,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0.75,2.75,IZ,191
201206130017,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0.75,2.75,IZ,191
201206130018,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0.75,2.75,IZ,191
201206130019,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,3,11,IZ,191
201206130020,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,2,7,IZ,191
201206130021,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,2,9,IZ,191
201206130022,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,2,9,IZ,191
201206130023,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1.5,12,IZ,191
201206130024,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1.5,12,IZ,191
201206130025,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,3,7,IZ,191
201206130026,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0,37,IZ,191
201206130027,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0.33,9,IZ,191
201206130028,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0.33,9,IZ,191
201206130029,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0.34,9,IZ,191
201206130030,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1.66,4,IZ,191
201206130031,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1.67,4,IZ,191
201206130032,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,1.67,4,IZ,191
201206130038,2012,6,13,95,Iraq,Al-Qa`ida in Iraq,0,3,IZ,191
201206140004,2012,6,14,95,Iraq,Unknown,2,5,IZ,191
201206140026,2012,6,14,95,Iraq,Unknown,1,5,IZ,191
201206140027,2012,6,14,95,Iraq,Unknown,0,1,IZ,191
201206140028,2012,6,14,95,Iraq,Unknown,1,1,IZ,191
201206140029,2012,6,14,95,Iraq,Unknown,1,0,IZ,191
201206150024,2012,6,15,95,Iraq,Unknown,5,0,IZ,191
201206160004,2012,6,16,95,Iraq,Al-Qa`ida in Iraq,18,36,IZ,191
201206160005,2012,6,16,95,Iraq,Al-Qa`ida in Iraq,14,32,IZ,191
201206170008,2012,6,17,95,Iraq,Unknown,1,24,IZ,191
201206170009,2012,6,17,95,Iraq,Unknown,1,1,IZ,191
201206170010,2012,6,17,95,Iraq,Unknown,1,3,IZ,191
201206170011,2012,6,17,95,Iraq,Unknown,0,6,IZ,191
201206170018,2012,6,17,95,Iraq,Unknown,1,2,IZ,191
201206180001,2012,6,18,95,Iraq,Al-Qa`ida in Iraq,16,40,IZ,191
201206180018,2012,6,18,95,Iraq,Unknown,0,2,IZ,191
201206190022,2012,6,19,95,Iraq,Unknown,3,0,IZ,191
201206190023,2012,6,19,95,Iraq,Unknown,1,5,IZ,191
201206200004,2012,6,20,95,Iraq,Unknown,2,10,IZ,191
201206220001,2012,6,22,95,Iraq,Unknown,6.5,50,IZ,191
201206220002,2012,6,22,95,Iraq,Unknown,6.5,50,IZ,191
201206220003,2012,6,22,95,Iraq,Unknown,1,13,IZ,191
201206220004,2012,6,22,95,Iraq,Unknown,3,0,IZ,191
201206220005,2012,6,22,95,Iraq,Unknown,0,3,IZ,191
201206220011,2012,6,22,95,Iraq,Unknown,0,0,IZ,191
201206220012,2012,6,22,95,Iraq,Unknown,0,0,IZ,191
201206230019,2012,6,23,95,Iraq,Unknown,0,4,IZ,191
201206250003,2012,6,25,95,Iraq,Unknown,3,4,IZ,191
201206250004,2012,6,25,95,Iraq,Unknown,6,21,IZ,191
201206260019,2012,6,26,95,Iraq,Unknown,0,5,IZ,191
201206260020,2012,6,26,95,Iraq,Unknown,0,4,IZ,191
201206260021,2012,6,26,95,Iraq,Unknown,0,2,IZ,191
201206270003,2012,6,27,95,Iraq,Unknown,0,3,IZ,191
201206270004,2012,6,27,95,Iraq,Unknown,8,16,IZ,191
201206270005,2012,6,27,95,Iraq,Unknown,3,2,IZ,191
201206280007,2012,6,28,95,Iraq,Unknown,8,20,IZ,191
201206280008,2012,6,28,95,Iraq,Unknown,2,15,IZ,191
201206280016,2012,6,28,95,Iraq,Unknown,0,5,IZ,191
201206280017,2012,6,28,95,Iraq,Al-Qa`ida in Iraq,3,6,IZ,191
201206280018,2012,6,28,95,Iraq,Unknown,3,3,IZ,191
201206280019,2012,6,28,95,Iraq,Unknown,0,4,IZ,191
201206280020,2012,6,28,95,Iraq,Unknown,1,4,IZ,191
201206280021,2012,6,28,95,Iraq,Unknown,1,1,IZ,191
201206280022,2012,6,28,95,Iraq,Unknown,2,0,IZ,191
201206280023,2012,6,28,95,Iraq,Unknown,0,3,IZ,191
201206280024,2012,6,28,95,Iraq,Unknown,1,5,IZ,191
201206280025,2012,6,28,95,Iraq,Unknown,4,0,IZ,191
201206280027,2012,6,28,95,Iraq,Al-Qa`ida in Iraq,6,51,IZ,191
201206280034,2012,6,28,95,Iraq,Unknown,0,5,IZ,191
201206290019,2012,6,29,95,Iraq,Al-Qa`ida in Iraq,4,4,IZ,191
201206290020,2012,6,29,95,Iraq,Unknown,1,1,IZ,191
201206290021,2012,6,29,95,Iraq,Unknown,2,15,IZ,191
201206290022,2012,6,29,95,Iraq,Unknown,2,15,IZ,191
201206290023,2012,6,29,95,Iraq,Unknown,2,15,IZ,191
201206300007,2012,6,30,95,Iraq,Unknown,7,3,IZ,191
201206300008,2012,6,30,95,Iraq,Unknown,1,2,IZ,191
201206300009,2012,6,30,95,Iraq,Unknown,1,0,IZ,191
201206300010,2012,6,30,95,Iraq,Unknown,1,2,IZ,191
201206300011,2012,6,30,95,Iraq,Unknown,0,2,IZ,191
201207010012,2012,7,1,95,Iraq,Unknown,1,2,IZ,191
201207010015,2012,7,1,95,Iraq,Al-Qa`ida in Iraq,1,0,IZ,191
201207010016,2012,7,1,95,Iraq,Unknown,0,1,IZ,191
201207020009,2012,7,2,95,Iraq,Unknown,1,7,IZ,191
201207020011,2012,7,2,95,Iraq,Unknown,1,4,IZ,191
201207020019,2012,7,2,95,Iraq,Unknown,0,0,IZ,191
201207030001,2012,7,3,95,Iraq,Al-Qa`ida in Iraq,25,40,IZ,191
201207030003,2012,7,3,95,Iraq,Unknown,2,10,IZ,191
201207030020,2012,7,3,95,Iraq,Unknown,0,0,IZ,191
201207030021,2012,7,3,95,Iraq,Unknown,1,14,IZ,191
201207030032,2012,7,3,95,Iraq,Unknown,0,8,IZ,191
201207040009,2012,7,5,95,Iraq,Unknown,3,3,IZ,191
201207040014,2012,7,4,95,Iraq,Unknown,2,20,IZ,191
201207040015,2012,7,4,95,Iraq,Unknown,1,0,IZ,191
201207040016,2012,7,4,95,Iraq,Unknown,0,2,IZ,191
201207040026,2012,7,4,95,Iraq,Unknown,3,0,IZ,191
201207050002,2012,7,5,95,Iraq,Unknown,1,4,IZ,191
201207050006,2012,7,5,95,Iraq,Unknown,6,16,IZ,191
201207050008,2012,7,5,95,Iraq,Unknown,0,3,IZ,191
201207050009,2012,7,5,95,Iraq,Unknown,2,0,IZ,191
201207050010,2012,7,5,95,Iraq,Unknown,0,13,IZ,191
201207050015,2012,7,5,95,Iraq,Unknown,0,5,IZ,191
201207070001,2012,7,6,95,Iraq,Unknown,8,38,IZ,191
201207070019,2012,7,7,95,Iraq,Unknown,1,0,IZ,191
201207070020,2012,7,7,95,Iraq,Unknown,8,24,IZ,191
201207080012,2012,7,8,95,Iraq,Unknown,1,2,IZ,191
201207080013,2012,7,8,95,Iraq,Unknown,0,7,IZ,191
201207090012,2012,7,9,95,Iraq,Unknown,1,0,IZ,191
201207090013,2012,7,9,95,Iraq,Unknown,1,4,IZ,191
201207090014,2012,7,9,95,Iraq,Unknown,1,2,IZ,191
201207090016,2012,7,9,95,Iraq,Unknown,2,0,IZ,191
201207100001,2012,7,10,95,Iraq,Unknown,1,5,IZ,191
201207100006,2012,7,10,95,Iraq,Unknown,2,3,IZ,191
201207100007,2012,7,10,95,Iraq,Unknown,0,5,IZ,191
201207100008,2012,7,10,95,Iraq,Unknown,0,1,IZ,191
201207110016,2012,7,11,95,Iraq,Unknown,0,0,IZ,191
201207120010,2012,7,12,95,Iraq,Unknown,1,2,IZ,191
201207130009,2012,7,13,95,Iraq,Unknown,0,2,IZ,191
201207130010,2012,7,13,95,Iraq,Unknown,0,2,IZ,191
201207130013,2012,7,13,95,Iraq,Unknown,2,0,IZ,191
201207130014,2012,7,13,95,Iraq,Unknown,0,5,IZ,191
201207140014,2012,7,14,95,Iraq,Unknown,0,0,IZ,191
201207140018,2012,7,14,95,Iraq,Unknown,1,0,IZ,191
201207140019,2012,7,14,95,Iraq,Unknown,5,2,IZ,191
201207140020,2012,7,14,95,Iraq,Unknown,4,0,IZ,191
201207150025,2012,7,15,95,Iraq,Unknown,0,15,IZ,191
201207150026,2012,7,15,95,Iraq,Unknown,0,1,IZ,191
201207160018,2012,7,16,95,Iraq,Unknown,2,0,IZ,191
201207160019,2012,7,16,95,Iraq,Unknown,0,5,IZ,191
201207160020,2012,7,16,95,Iraq,Unknown,1,0,IZ,191
201207170011,2012,7,17,95,Iraq,Unknown,1,0,IZ,191
201207170021,2012,7,17,95,Iraq,Unknown,0,2,IZ,191
201207190016,2012,7,19,95,Iraq,Unknown,1,2,IZ,191
201207190017,2012,7,19,95,Iraq,Unknown,1,3,IZ,191
201207190019,2012,7,19,95,Iraq,Unknown,0,1,IZ,191
201207210001,2012,7,21,95,Iraq,Unknown,1,0,IZ,191
201207210008,2012,7,21,95,Iraq,Unknown,6,3,IZ,191
201207220017,2012,7,22,95,Iraq,Unknown,3.66,12.66,IZ,191
201207220018,2012,7,22,95,Iraq,Unknown,3.67,12.67,IZ,191
201207220019,2012,7,22,95,Iraq,Unknown,3.67,12.67,IZ,191
201207220020,2012,7,22,95,Iraq,Unknown,6,15,IZ,191
201207220021,2012,7,22,95,Iraq,Unknown,4,23,IZ,191
201207220022,2012,7,22,95,Iraq,Unknown,1,10,IZ,191
201207220036,2012,7,22,95,Iraq,Unknown,3,2,IZ,191
201207220038,2012,7,22,95,Iraq,Unknown,2,1,IZ,191
201207230005,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,15,4,IZ,191
201207230006,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,10.5,10,IZ,191
201207230007,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,11.5,10,IZ,191
201207230008,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,10.5,10,IZ,191
201207230009,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,10.5,10,IZ,191
201207230010,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,3,31,IZ,191
201207230011,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,12,22,IZ,191
201207230012,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0.33,11.67,IZ,191
201207230013,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0.33,11.67,IZ,191
201207230014,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0.34,11.66,IZ,191
201207230015,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,4,IZ,191
201207230017,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207230018,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207230021,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,5,20,IZ,191
201207230022,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,3,7,IZ,191
201207230023,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1.33,5,IZ,191
201207230024,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1.33,5,IZ,191
201207230025,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1.34,5,IZ,191
201207230026,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,6,IZ,191
201207230027,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,3,6,IZ,191
201207230028,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,7,IZ,191
201207230029,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,3,0,IZ,191
201207230030,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,5,IZ,191
201207230031,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,3.8,IZ,191
201207230032,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,3.8,IZ,191
201207230033,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,3.8,IZ,191
201207230034,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,3.8,IZ,191
201207230035,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,1,3.8,IZ,191
201207230036,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207230037,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207230038,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207230039,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207230040,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,4,32,IZ,191
201207230041,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,2,1,IZ,191
201207230042,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,2,1,IZ,191
201207230043,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,3,IZ,191
201207230044,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,7,IZ,191
201207230045,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,3,IZ,191
201207230046,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,9,IZ,191
201207230047,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,2,24,IZ,191
201207230048,2012,7,23,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207240019,2012,7,24,95,Iraq,Unknown,5,10,IZ,191
201207240020,2012,7,24,95,Iraq,Unknown,6,5,IZ,191
201207240021,2012,7,24,95,Iraq,Unknown,3,35,IZ,191
201207240022,2012,7,24,95,Iraq,Unknown,1,3,IZ,191
201207250010,2012,7,25,95,Iraq,Al-Qa`ida in Iraq,2,2,IZ,191
201207250011,2012,7,25,95,Iraq,Unknown,2,3,IZ,191
201207250012,2012,7,25,95,Iraq,Unknown,0,5,IZ,191
201207250013,2012,7,25,95,Iraq,Unknown,0,2,IZ,191
201207280017,2012,7,28,95,Iraq,Unknown,0,0,IZ,191
201207290012,2012,7,29,95,Iraq,Unknown,1.5,3,IZ,191
201207290013,2012,7,29,95,Iraq,Unknown,1.5,3,IZ,191
201207290014,2012,7,29,95,Iraq,Unknown,5,15,IZ,191
201207290015,2012,7,29,95,Iraq,Unknown,0,0,IZ,191
201207290016,2012,7,29,95,Iraq,Unknown,4,3,IZ,191
201207290020,2012,7,28,95,Iraq,Unknown,5,0,IZ,191
201207290031,2012,7,29,95,Iraq,Unknown,0,1,IZ,191
201207310002,2012,7,31,95,Iraq,Al-Qa`ida in Iraq,10.5,12.5,IZ,191
201207310003,2012,7,31,95,Iraq,Al-Qa`ida in Iraq,10.5,12.5,IZ,191
201207310004,2012,7,31,95,Iraq,Unknown,2,2,IZ,191
201207310005,2012,7,31,95,Iraq,Unknown,1,0,IZ,191
201207310006,2012,7,31,95,Iraq,Al-Qa`ida in Iraq,0,0,IZ,191
201207310014,2012,7,31,95,Iraq,Unknown,0,0,IZ,191
201207310028,2012,7,31,95,Iraq,Unknown,0,3,IZ,191
201208010002,2012,8,1,95,Iraq,Unknown,1,4,IZ,191
201208010036,2012,8,1,95,Iraq,Unknown,4,0,IZ,191
201208010037,2012,8,1,95,Iraq,Unknown,0,0,IZ,191
201208010050,2012,8,1,95,Iraq,Unknown,2,5,IZ,191
201208020005,2012,8,2,95,Iraq,Unknown,3,11,IZ,191
201208020009,2012,8,2,95,Iraq,Unknown,4,0,IZ,191
201208020011,2012,8,2,95,Iraq,Unknown,3,2,IZ,191
201208020012,2012,8,2,95,Iraq,Unknown,2,0,IZ,191
201208020014,2012,8,2,95,Iraq,Unknown,0,0,IZ,191
201208020015,2012,8,2,95,Iraq,Unknown,3,0,IZ,191
201208020016,2012,8,2,95,Iraq,Unknown,0,4,IZ,191
201208020017,2012,8,2,95,Iraq,Unknown,0,3,IZ,191
201208020019,2012,8,2,95,Iraq,Unknown,5,1,IZ,191
201208020020,2012,8,2,95,Iraq,Unknown,5,1,IZ,191
201208020021,2012,8,2,95,Iraq,Unknown,4,0,IZ,191
201208020022,2012,8,2,95,Iraq,Unknown,0,1,IZ,191
201208020023,2012,8,2,95,Iraq,Unknown,4,0,IZ,191
201208020024,2012,8,2,95,Iraq,Unknown,1,3,IZ,191
201208020025,2012,8,2,95,Iraq,Unknown,1,2,IZ,191
201208020026,2012,8,2,95,Iraq,Unknown,1,3,IZ,191
201208020032,2012,8,2,95,Iraq,Unknown,0,0,IZ,191
201208030004,2012,8,3,95,Iraq,Unknown,3,5,IZ,191
201208030005,2012,8,3,95,Iraq,Unknown,1,1,IZ,191
201208030006,2012,8,3,95,Iraq,Unknown,1,4,IZ,191
201208030007,2012,8,3,95,Iraq,Al-Qa`ida in Iraq,4,4,IZ,191
201208030024,2012,8,3,95,Iraq,Unknown,4,2,IZ,191
201208040008,2012,8,4,95,Iraq,Unknown,0,2,IZ,191
201208050013,2012,8,5,95,Iraq,Unknown,1,5,IZ,191
